transaction_id,customer_id,product,category,price,quantity,transaction_date
T136138,C1720,Monitor,Computing,718.59,1,2024-06-23
T136139,C1407,Monitor,Accessories,373.91,4,2024-11-14
T136140,C9171,Laptop,Electronics,428.98,2,2024-11-27
T136141,C5462,Headphones,Electronics,1033.87,1,2024-06-02
T136142,C7182,Headphones,Accessories,1197.58,3,2024-07-06
T136143,C2627,Monitor,Electronics,75.3,3,2024-12-08
T136144,C5554,Phone,Electronics,832.97,1,2024-06-08
T136145,C4925,Headphones,Electronics,1662.47,1,2024-12-26
T136146,C5055,Monitor,Computing,894.21,2,2024-10-14
T136147,C8293,Tablet,Computing,346.66,4,2024-10-19
T136148,C1514,Headphones,Accessories,1910.17,3,2024-05-23
T136149,C1833,Monitor,Accessories,539.89,2,2024-07-12
T136150,C5551,Tablet,Computing,1598.87,4,2024-12-12
T136151,C2299,Headphones,Computing,395.65,3,2024-06-18
T136152,C8998,Keyboard,Accessories,852.11,3,2024-01-05
T136153,C6060,Laptop,Computing,985.94,4,2024-04-09
T136154,C5648,Mouse,Accessories,1006.26,1,2024-07-09
T136155,C4227,Tablet,Electronics,1037.78,1,2024-07-20
T136156,C7349,Monitor,Computing,457.65,1,2024-08-02
T136157,C8170,Keyboard,Electronics,1036.67,4,2024-10-15
T136158,C2350,Phone,Electronics,968.61,1,2024-07-13
T136159,C7251,Phone,Electronics,425.35,1,2024-02-16
T136160,C4905,Phone,Accessories,1976.5,1,2024-09-11
T136161,C9253,Tablet,Computing,1732.47,2,2024-02-14
T136162,C8510,Mouse,Computing,1776.28,1,2024-09-10
T136163,C8154,Phone,Accessories,1374.29,4,2024-04-27
T136164,C4054,Keyboard,Computing,328.2,3,2024-05-05
T136165,C2299,Headphones,Computing,1140.5,1,2024-12-03
T136166,C6861,Phone,Accessories,1644.66,1,2024-08-03
T136167,C8831,Phone,Electronics,87.09,1,2024-09-03
T136168,,Tablet,Computing,,1,2024-08-11
T136169,C5932,Mouse,Accessories,798.28,4,2024-08-27
T136170,C1101,Monitor,Accessories,432.13,4,2024-05-21
T136171,C6325,Laptop,Electronics,762.72,3,2024-08-29
T136172,,Monitor,Electronics,,3,2024-06-01
T136173,C7138,Laptop,Computing,1449.25,1,2024-03-14
T136174,C9218,Monitor,Electronics,606.08,3,2024-04-04
T136175,C8161,Laptop,Electronics,1214.66,2,2024-06-18
T136176,C8030,Mouse,Electronics,500.85,3,2024-05-14
T136177,C2997,Laptop,Electronics,1225.58,2,2024-04-23
T136178,C9577,Keyboard,Accessories,1793.37,4,2024-04-30
T136179,C3445,Phone,Computing,1118.18,3,2024-06-30
T136180,C5759,Monitor,Accessories,1469.35,3,2024-08-22
T136181,C9834,Mouse,Accessories,912.14,1,2024-09-01
T136182,C9183,Laptop,Accessories,1053.01,1,2024-05-14
T136183,C6039,Headphones,Computing,1393.2,1,2024-07-06
T136184,C2098,Keyboard,Accessories,1626.69,4,2024-05-06
T136185,C5490,Mouse,Electronics,1322.31,3,2024-10-26
T136186,C3790,Mouse,Accessories,1955.21,3,2024-12-26
T136187,C9012,Tablet,Computing,1641.45,3,2024-08-14
T136188,C9288,Monitor,Accessories,1556.55,1,2024-08-11
T136189,C6923,Mouse,Accessories,1691.75,2,2024-09-23
T136190,C4831,Phone,Electronics,569.61,1,2024-07-21
T136191,C2040,Mouse,Accessories,869.77,3,2024-06-05
T136192,C5107,Monitor,Computing,1133.28,4,2024-09-23
T136193,C2783,Mouse,Accessories,-930.15,3,2024-10-19
T136194,C9243,Keyboard,Accessories,1696.44,2,2024-03-20
T136195,C9201,Keyboard,Accessories,63.87,1,2024-02-10
T136196,C8702,Tablet,Accessories,426.26,3,2024-10-29
T136197,C3836,Keyboard,Electronics,1764.6,4,2024-02-01
T136198,C7852,Mouse,Electronics,127.61,3,2024-10-29
T136199,C4395,Phone,Electronics,461.71,4,2024-12-20
T136200,C5230,Laptop,Electronics,708.99,3,2024-02-05
T136201,C3818,Keyboard,Electronics,1503.97,4,2024-05-12
T136202,C2346,Phone,Accessories,1124.76,3,2024-02-06
T136203,C3638,Tablet,Accessories,1909.66,1,2024-05-06
T136204,C3234,Mouse,Computing,463.47,3,2024-06-16
T136205,C4357,Phone,Computing,1745.52,2,2024-10-05
T136206,C4584,Mouse,Computing,573.0,2,2024-04-06
T136207,C9587,Headphones,Computing,498.54,4,2024-07-23
T136208,C3608,Keyboard,Electronics,1001.77,2,2024-06-21
T136209,C3009,Laptop,Electronics,151.7,2,2024-08-14
T136210,C6145,Headphones,Accessories,774.77,1,2024-11-06
T136211,C1390,Phone,Accessories,717.8,1,2024-11-15
T136212,C1234,Mouse,Electronics,328.6,1,2024-01-19
T136213,C8553,Monitor,Computing,1722.98,1,2024-11-10
T136214,C3013,Keyboard,Computing,777.92,3,2024-12-23
T136215,C4467,Mouse,Electronics,1964.02,1,2024-02-08
T136216,C3271,Headphones,Computing,1800.42,1,2024-07-28
T136217,C1110,Laptop,Electronics,397.67,4,2024-01-16
T136218,C5742,Monitor,Computing,1015.19,1,2024-06-15
T136219,C5474,Keyboard,Computing,1207.59,3,2024-08-01
T136220,C9379,Monitor,Computing,1639.73,3,2024-02-20
T136221,,Laptop,Computing,,2,2024-11-08
T136222,C6752,Laptop,Accessories,1251.8,4,2024-06-05
T136223,C7879,Phone,Electronics,79.92,4,2024-06-24
T136224,C8428,Headphones,Electronics,967.74,2,2024-09-07
T136225,C8913,Laptop,Computing,1770.76,1,2024-11-08
T136226,C2164,Laptop,Accessories,1431.04,1,2024-06-28
T136227,C6953,Monitor,Electronics,1741.58,4,2024-02-22
T136228,C5356,Laptop,Accessories,1351.42,3,2024-01-28
T136229,C2809,Phone,Electronics,97.63,2,2024-08-21
T136230,C8612,Monitor,Computing,1936.33,3,2024-10-22
T136231,C7223,Tablet,Computing,1836.86,2,2024-02-08
T136232,C7399,Phone,Computing,261.89,3,2024-07-07
T136233,C1115,Laptop,Accessories,234.26,1,2024-09-23
T136234,C5861,Phone,Accessories,1082.77,4,2024-01-07
T136235,C6171,Mouse,Electronics,1516.53,2,2024-11-12
T136236,C7843,Laptop,Electronics,770.52,1,2024-04-23
T136237,C9979,Phone,Accessories,281.4,3,2024-12-25
T136238,C4779,Keyboard,Electronics,1026.01,2,2024-06-19
T136239,C2384,Headphones,Electronics,681.76,1,2024-09-29
T136240,C2617,Monitor,Electronics,710.03,1,2024-06-24
T136241,C7584,Mouse,Electronics,1293.52,1,2024-04-17
T136242,C6080,Keyboard,Computing,1772.36,1,2024-09-28
T136243,C7071,Headphones,Computing,1121.6,4,2024-02-17
T136244,C8211,Tablet,Electronics,1378.33,2,2024-07-13
T136245,C7564,Headphones,Electronics,1323.29,1,2024-02-19
T136246,C9053,Laptop,Computing,1106.78,2,2024-03-31
T136247,C8374,Phone,Computing,628.41,2,2024-08-22
T136248,C7545,Laptop,Electronics,761.81,2,2024-08-16
T136249,C7102,Mouse,Computing,638.25,4,2024-12-14
T136250,C8763,Monitor,Accessories,1835.82,3,2024-10-18
T136251,C8094,Headphones,Computing,1654.97,3,2024-03-16
T136252,,Headphones,Computing,,4,2024-02-04
T136253,C7567,Headphones,Electronics,1825.36,4,2024-06-18
T136254,C5123,Mouse,Electronics,1773.95,4,2024-08-26
T136255,C8875,Mouse,Computing,1856.11,4,2024-08-16
T136256,C7456,Monitor,Computing,451.33,3,2024-06-21
T136257,C1767,Keyboard,Accessories,1437.83,1,2024-10-19
T136258,C6780,Phone,Computing,1222.36,1,2024-10-13
T136259,C3059,Mouse,Accessories,1470.32,4,2024-02-27
T136260,C1137,Headphones,Accessories,534.12,1,2024-01-01
T136261,,Tablet,Electronics,,1,2024-10-13
T136262,C6603,Mouse,Electronics,825.56,2,2024-05-29
T136263,C3288,Keyboard,Computing,1669.84,4,2024-12-01
T136264,C8139,Headphones,Computing,1592.78,2,2024-10-05
T136265,C6092,Mouse,Computing,430.6,1,2024-09-29
T136266,C6399,Phone,Electronics,375.87,3,2024-08-23
T136267,C6253,Keyboard,Computing,1438.29,3,2024-12-04
T136268,C4031,Tablet,Accessories,1105.45,4,2024-09-18
T136269,C2156,Keyboard,Electronics,1118.84,4,2024-10-23
T136270,C9044,Monitor,Accessories,1507.51,2,2024-09-13
T136271,C6959,Monitor,Electronics,1711.39,1,2024-08-26
T136272,C2016,Tablet,Computing,485.54,4,2024-01-06
T136273,C5710,Tablet,Computing,1115.52,2,2024-09-19
T136274,C9802,Headphones,Accessories,1659.62,2,2024-06-26
T136275,C9509,Mouse,Electronics,1746.86,1,2024-03-20
T136276,C9111,Laptop,Electronics,581.94,2,2024-10-09
T136277,C9670,Headphones,Accessories,217.27,1,2024-12-22
T136278,C3201,Mouse,Computing,473.32,1,2024-11-11
T136279,C9212,Phone,Computing,1891.54,1,2024-07-20
T136280,C8989,Laptop,Electronics,930.33,1,2024-05-06
T136281,C3352,Phone,Electronics,842.96,4,2024-08-31
T136282,C8668,Headphones,Computing,36.04,3,2024-06-05
T136283,C6907,Mouse,Electronics,111.52,1,2024-07-25
T136284,C5900,Monitor,Computing,1340.7,1,31-12-2024
T136285,C5519,Monitor,Accessories,1183.76,3,2024-03-04
T136286,C3322,Keyboard,Computing,1155.3,1,2024-07-12
T136287,C3729,Keyboard,Accessories,229.54,2,2024-11-02
T136288,C1081,Laptop,Electronics,710.6,4,2024-02-11
T136289,C8063,Monitor,Computing,1626.59,1,2024-07-23
T136290,C2261,Headphones,Electronics,358.07,2,2024-03-25
T136291,C6927,Headphones,Computing,1766.55,3,2024-06-11
T136292,C1665,Monitor,Accessories,251.74,3,2024-05-27
T136293,C7785,Laptop,Electronics,346.61,3,2024-07-09
T136294,C3788,Headphones,Electronics,960.72,3,2024-05-16
T136295,C9785,Headphones,Electronics,1891.15,2,2024-05-07
T136296,C8658,Laptop,Accessories,665.8,1,2024-07-21
T136297,C4803,Headphones,Accessories,1319.85,1,2024-11-22
T136298,C9621,Keyboard,Accessories,1181.46,1,2024-01-07
T136299,C8074,Keyboard,Computing,307.75,2,2024-07-20
T136300,C5515,Tablet,Computing,503.85,4,2024-10-04
T136301,C1568,Mouse,Computing,1861.0,3,2024-05-06
T136302,C2010,Laptop,Accessories,377.81,3,31-12-2024
T136303,C7224,Mouse,Accessories,1393.07,1,2024-02-28
T136304,C8847,Mouse,Electronics,1929.74,1,2024-12-25
T136305,C3288,Phone,Computing,247.82,3,2024-11-08
T136306,C6001,Phone,Electronics,804.37,2,2024-09-21
T136307,C7797,Headphones,Computing,455.62,1,2024-12-05
T136308,C8074,Headphones,Electronics,450.91,1,2024-04-20
T136309,C4312,Monitor,Computing,246.78,3,2024-12-30
T136310,C1613,Mouse,Electronics,1302.61,4,2024-08-18
T136311,C5026,Headphones,Electronics,1495.22,4,2024-06-28
T136312,C3657,Monitor,Electronics,1356.82,4,2024-07-05
T136313,C2437,Phone,Computing,1850.07,2,2024-04-05
T136314,C5209,Laptop,Accessories,299.9,1,2024-01-23
T136315,C5049,Laptop,Electronics,646.49,1,2024-07-30
T136316,,Keyboard,Electronics,,1,2024-10-13
T136317,C4178,Headphones,Computing,471.84,2,2024-05-17
T136318,C2457,Keyboard,Electronics,292.99,3,2024-04-09
T136319,,Keyboard,Accessories,,3,2024-07-29
T136320,C4111,Phone,Accessories,1670.53,4,2024-06-12
T136321,C4916,Phone,Computing,1909.53,4,2024-02-21
T136322,C4961,Laptop,Accessories,267.39,1,2024-07-16
T136323,C1324,Tablet,Accessories,1648.08,2,2024-10-24
T136324,C2294,Tablet,Electronics,1650.92,1,2024-02-23
T136325,C2777,Keyboard,Accessories,784.07,3,2024-01-06
T136326,C2835,Laptop,Accessories,228.96,4,2024-09-06
T136327,C9328,Phone,Accessories,1980.12,2,2024-04-07
T136328,C5306,Monitor,Electronics,1314.63,3,2024-09-07
T136329,C1351,Laptop,Computing,1964.57,4,2024-03-05
T136330,C7561,Monitor,Electronics,972.47,2,2024-07-09
T136331,C6794,Monitor,Electronics,796.43,2,2024-06-21
T136332,C5122,Mouse,Accessories,501.9,2,2024-11-21
T136333,C9220,Monitor,Computing,1967.31,4,2024-10-21
T136334,C9712,Monitor,Accessories,513.98,2,2024-03-06
T136335,C6298,Laptop,Accessories,57.29,2,2024-03-21
T136336,C6621,Headphones,Electronics,1029.81,3,2024-04-07
T136337,C9569,Keyboard,Accessories,760.33,3,2024-11-27
T136338,C9161,Headphones,Accessories,530.15,2,2024-10-24
T136339,C6239,Mouse,Electronics,1272.87,1,31-12-2024
T136340,C7087,Tablet,Accessories,734.89,3,2024-04-07
T136341,C3186,Monitor,Computing,810.48,2,2024-06-28
T136342,C5743,Laptop,Electronics,55.86,2,2024-02-23
T136343,C6824,Tablet,Computing,1182.25,1,2024-09-25
T136344,C3514,Monitor,Computing,252.92,4,2024-08-31
T136345,C7433,Phone,Computing,435.47,4,2024-02-26
T136346,C2709,Phone,Electronics,1437.06,3,2024-02-11
T136347,C6629,Phone,Electronics,633.35,4,2024-02-06
T136348,,Tablet,Accessories,,2,2024-12-26
T136349,C5529,Phone,Electronics,1159.07,3,2024-07-31
T136350,C4159,Mouse,Computing,437.66,1,2024-07-15
T136351,C7751,Mouse,Electronics,549.25,2,2024-06-28
T136352,C8495,Tablet,Electronics,1246.47,3,2024-08-09
T136353,C5144,Keyboard,Computing,1482.32,3,2024-10-03
T136354,C6676,Tablet,Accessories,1481.92,4,2024-09-12
T136355,C8451,Mouse,Electronics,969.66,2,2024-01-25
T136356,C9573,Phone,Computing,914.05,4,2024-05-27
T136357,C4459,Phone,Electronics,1577.41,2,2024-01-16
T136358,C6199,Keyboard,Accessories,394.14,3,2024-05-05
T136359,C2193,Mouse,Computing,312.88,2,2024-01-05
T136360,C8423,Tablet,Accessories,1332.74,4,2024-07-19
T136361,C9949,Laptop,Computing,824.92,2,2024-09-19
T136362,C4272,Mouse,Accessories,1422.9,1,2024-01-13
T136363,C9219,Laptop,Computing,520.63,1,2024-05-22
T136364,C8475,Monitor,Computing,656.5,2,2024-03-17
T136365,C2458,Phone,Accessories,1794.39,3,2024-02-13
T136366,C4957,Tablet,Computing,849.1,1,2024-10-04
T136367,C6376,Keyboard,Electronics,1186.0,1,2024-03-29
T136368,C6719,Phone,Electronics,222.3,3,2024-01-29
T136369,C7511,Mouse,Accessories,365.87,2,2024-06-13
T136370,C7950,Tablet,Electronics,81.42,3,2024-08-25
T136371,C8078,Laptop,Electronics,854.5,3,2024-07-13
T136372,C5054,Monitor,Electronics,1977.95,4,2024-01-17
T136373,C4331,Keyboard,Accessories,1749.01,1,2024-01-05
T136374,C9890,Mouse,Computing,1269.49,3,2024-11-19
T136375,C6822,Laptop,Accessories,1723.58,2,2024-09-03
T136376,C9801,Mouse,Electronics,1192.4,2,2024-11-02
T136377,C8165,Phone,Electronics,743.85,1,2024-06-17
T136378,C5101,Phone,Computing,355.36,2,2024-01-11
T136379,C2118,Laptop,Accessories,1309.57,0,2024-01-23
T136380,C8601,Phone,Computing,394.17,1,2024-10-06
T136381,C9747,Tablet,Computing,840.68,4,2024-05-20
T136382,C3307,Laptop,Computing,1653.35,4,2024-03-23
T136383,C6357,Headphones,Accessories,267.17,3,2024-07-24
T136384,C7341,Keyboard,Computing,266.75,4,2024-12-07
T136385,C1752,Monitor,Computing,456.56,4,2024-07-31
T136386,C3009,Tablet,Accessories,1108.32,4,2024-10-10
T136387,C2816,Tablet,Accessories,510.93,1,2024-04-29
T136388,C8080,Keyboard,Electronics,1011.36,1,2024-03-05
T136389,C3112,Headphones,Accessories,610.95,3,2024-04-28
T136390,C5321,Mouse,Accessories,1017.42,4,2024-03-08
T136391,C7956,Laptop,Accessories,562.49,3,2024-07-23
T136392,C6022,Monitor,Computing,1960.22,3,2024-01-03
T136393,C8709,Laptop,Electronics,990.51,3,2024-01-16
T136394,C7896,Keyboard,Computing,1489.85,4,2024-10-14
T136395,C3754,Tablet,Accessories,1404.09,4,2024-08-23
T136396,C4210,Monitor,Electronics,986.21,4,2024-09-20
T136397,C7444,Tablet,Accessories,485.34,1,2024-10-28
T136398,C9792,Headphones,Computing,1026.33,1,2024-09-20
T136399,C5652,Headphones,Computing,-1365.13,1,2024-02-03
T136400,C3250,Mouse,Computing,925.24,3,2024-01-13
T136401,,Phone,Electronics,,3,2024-09-04
T136402,C9605,Tablet,Computing,45.79,3,2024-05-23
T136403,C6929,Laptop,Electronics,662.47,2,2024-07-28
T136404,C2915,Keyboard,Accessories,308.95,1,2024-11-24
T136405,C8950,Laptop,Accessories,1813.32,4,2024-11-27
T136406,C8496,Tablet,Electronics,359.91,2,2024-05-06
T136407,C4133,Mouse,Accessories,794.62,3,2024-07-16
T136408,C8112,Mouse,Electronics,1427.03,2,2024-04-23
T136409,C8887,Keyboard,Electronics,1632.69,1,2024-03-22
T136410,C1796,Keyboard,Accessories,-960.65,3,2024-05-28
T136411,C2482,Keyboard,Electronics,370.46,2,2024-05-15
T136412,C1064,Monitor,Electronics,549.08,2,2024-05-13
T136413,C3148,Mouse,Electronics,843.75,1,2024-11-10
T136414,C9101,Tablet,Accessories,735.54,1,2024-11-06
T136415,C2262,Headphones,Computing,703.86,4,2024-11-02
T136416,C1952,Headphones,Computing,272.39,1,2024-01-18
T136417,C6125,Monitor,Accessories,1827.49,4,2024-09-27
T136418,C3084,Laptop,Accessories,69.22,3,2024-05-22
T136419,C1147,Keyboard,Electronics,885.6,4,2024-05-07
T136420,C4078,Phone,Electronics,1960.84,2,2024-04-10
T136421,C9847,Keyboard,Computing,1322.85,3,2024-06-14
T136422,C8441,Tablet,Accessories,717.27,3,2024-08-14
T136423,C3602,Monitor,Accessories,300.73,4,2024-07-13
T136424,C2652,Tablet,Accessories,1928.11,3,2024-05-04
T136425,C3107,Headphones,Electronics,37.83,2,2024-12-06
T136426,C3034,Keyboard,Computing,1365.96,3,2024-03-12
T136427,C6985,Phone,Accessories,1761.47,2,2024-04-19
T136428,C2232,Monitor,Accessories,60.07,1,2024-01-02
T136429,C1679,Mouse,Computing,1453.1,3,2024-11-08
T136430,C5489,Mouse,Accessories,1997.69,1,2024-06-02
T136431,C6764,Headphones,Accessories,1282.89,1,2024-04-08
T136432,C7270,Keyboard,Accessories,835.21,4,2024-02-15
T136433,C3810,Laptop,Computing,1750.06,1,2024-09-23
T136434,C5992,Monitor,Electronics,1112.82,1,2024-12-30
T136435,C5434,Headphones,Accessories,1501.39,4,2024-07-31
T136436,C7833,Headphones,Electronics,1179.68,2,2024-07-23
T136437,C3996,Mouse,Computing,86.2,3,2024-07-22
T136438,C3465,Laptop,Electronics,434.16,1,2024-03-17
T136439,C1584,Headphones,Electronics,166.74,1,2024-02-24
T136440,C2537,Tablet,Computing,222.31,1,2024-05-11
T136441,C7401,Keyboard,Electronics,40.66,1,2024-11-25
T136442,C6514,Laptop,Accessories,848.12,3,2024-05-24
T136443,C7963,Laptop,Electronics,365.52,1,2024-12-22
T136444,C7685,Laptop,Electronics,1712.84,3,2024-05-21
T136445,C4556,Mouse,Accessories,1502.57,2,2024-11-04
T136446,C4863,Mouse,Electronics,1150.62,4,2024-02-24
T136447,C4475,Monitor,Accessories,983.15,4,2024-03-16
T136448,C6780,Keyboard,Accessories,519.18,1,2024-06-05
T136449,C1597,Headphones,Electronics,955.15,4,2024-05-12
T136450,C9551,Keyboard,Accessories,1286.05,4,2024-11-23
T136451,C3550,Mouse,Accessories,1566.64,2,2024-11-01
T136452,C5717,Keyboard,Accessories,172.55,1,2024-07-11
T136453,C4090,Phone,Electronics,1419.84,4,2024-03-21
T136454,C3154,Mouse,Electronics,1488.03,0,2024-07-15
T136455,C7279,Laptop,Accessories,1122.35,3,2024-05-20
T136456,C3100,Laptop,Computing,436.5,3,2024-11-15
T136457,C6292,Headphones,Electronics,1082.98,4,2024-07-23
T136458,C4941,Laptop,Accessories,1010.38,3,2024-03-31
T136459,C9822,Headphones,Electronics,956.66,3,2024-06-20
T136460,C2496,Laptop,Electronics,926.67,2,2024-11-09
T136461,C5530,Mouse,Accessories,230.54,1,2024-10-20
T136462,C1237,Monitor,Accessories,373.96,3,2024-07-28
T136463,C4850,Mouse,Accessories,203.69,1,2024-04-15
T136464,C1879,Laptop,Electronics,492.53,3,2024-11-02
T136465,C9102,Phone,Accessories,534.32,2,2024-08-19
T136466,C6142,Keyboard,Accessories,497.7,2,2024-06-18
T136467,C6134,Laptop,Electronics,429.75,1,2024-08-21
T136468,C9635,Tablet,Computing,1473.49,2,2024-08-04
T136469,C5650,Phone,Accessories,1638.95,1,2024-03-30
T136470,C2073,Laptop,Computing,660.95,3,2024-08-27
T136471,C5483,Mouse,Accessories,617.21,4,2024-10-07
T136472,C3615,Headphones,Electronics,1689.62,1,2024-12-16
T136473,C2004,Laptop,Computing,1251.61,4,2024-07-26
T136474,C3312,Phone,Accessories,593.94,3,2024-06-14
T136475,C5638,Monitor,Computing,1430.09,1,2024-05-03
T136476,C9670,Phone,Accessories,695.74,2,2024-08-21
T136477,C5874,Mouse,Electronics,1177.25,3,2024-09-25
T136478,C4106,Tablet,Computing,1985.34,2,2024-06-15
T136479,C6677,Tablet,Computing,610.17,4,2024-03-04
T136480,C1807,Monitor,Accessories,1861.75,3,2024-02-03
T136481,C8993,Headphones,Computing,-648.1,3,2024-10-28
T136482,C5587,Mouse,Electronics,1085.17,2,2024-06-26
T136483,C7046,Mouse,Computing,-925.37,2,2024-06-22
T136484,C1237,Mouse,Computing,1568.49,1,2024-10-10
T136485,C4479,Monitor,Electronics,131.57,4,2024-09-27
T136486,C5042,Tablet,Electronics,1257.97,3,2024-07-26
T136487,C4016,Laptop,Accessories,1523.73,1,2024-01-20
T136488,C9445,Tablet,Computing,949.57,1,2024-03-19
T136489,C1886,Monitor,Computing,219.53,4,2024-04-15
T136490,C8628,Monitor,Accessories,497.16,4,2024-12-04
T136491,C1400,Keyboard,Computing,1362.55,2,2024-01-19
T136492,C3289,Monitor,Accessories,1791.92,2,2024-04-05
T136493,C5341,Keyboard,Electronics,849.0,4,2024-03-05
T136494,C5420,Keyboard,Electronics,1125.22,4,2024-12-03
T136495,C1064,Mouse,Accessories,464.49,0,2024-10-20
T136496,C5952,Headphones,Electronics,830.3,3,2024-08-26
T136497,C4313,Keyboard,Computing,680.21,1,2024-06-22
T136498,C2409,Laptop,Accessories,1314.5,2,2024-10-21
T136499,C1394,Keyboard,Accessories,1969.55,2,2024-07-19
T136500,C1197,Keyboard,Electronics,1628.47,4,2024-02-06
T136501,C8668,Laptop,Computing,392.41,3,2024-03-12
T136502,C8933,Monitor,Electronics,1159.58,4,2024-10-18
T136503,C2576,Tablet,Accessories,142.16,3,2024-10-04
T136504,C3849,Headphones,Electronics,501.36,1,2024-08-17
T136505,,Phone,Accessories,,2,2024-06-15
T136506,C6382,Keyboard,Computing,677.74,4,2024-04-11
T136507,C4957,Tablet,Electronics,1360.84,3,2024-01-06
T136508,C3117,Laptop,Accessories,1003.79,2,2024-02-09
T136509,C9011,Headphones,Computing,1866.49,2,2024-04-04
T136510,C8777,Tablet,Electronics,433.37,4,2024-07-26
T136511,C4614,Keyboard,Computing,734.78,2,2024-04-19
T136512,C9020,Keyboard,Computing,666.41,2,2024-07-03
T136513,C8146,Headphones,Electronics,479.57,4,2024-04-30
T136514,C6809,Monitor,Computing,1986.41,3,2024-07-01
T136515,C6622,Phone,Accessories,780.58,2,2024-07-15
T136516,C5214,Tablet,Computing,1881.61,3,2024-02-26
T136517,C8222,Keyboard,Electronics,787.04,4,2024-01-21
T136518,C7518,Mouse,Electronics,416.14,4,2024-06-07
T136519,C2062,Tablet,Accessories,247.22,4,2024-06-26
T136520,C8169,Tablet,Computing,1712.57,2,2024-02-15
T136521,C3085,Monitor,Electronics,73.87,4,2024-04-27
T136522,C8271,Monitor,Accessories,1929.15,2,2024-08-28
T136523,C6848,Keyboard,Accessories,842.2,1,31-12-2024
T136524,C8795,Mouse,Electronics,502.27,2,2024-11-28
T136525,C4690,Monitor,Accessories,1238.72,1,2024-07-12
T136526,C6530,Headphones,Computing,274.5,4,2024-01-17
T136527,C6250,Tablet,Computing,153.57,4,2024-02-13
T136528,C6078,Headphones,Accessories,1657.29,1,2024-05-24
T136529,C2748,Monitor,Electronics,855.09,3,2024-08-26
T136530,C5720,Keyboard,Electronics,1041.33,4,2024-05-27
T136531,C8670,Headphones,Computing,361.63,2,2024-03-20
T136532,C2594,Tablet,Electronics,132.23,2,2024-12-22
T136533,C3944,Keyboard,Accessories,741.87,4,2024-04-12
